ID, Size, Predicted, Actual
0,215,0.0,NO
1,271,0.0,YES
2,458,0.26,YES
3,137,0.01,YES
4,357,0.98,YES
5,1242,0.99,YES
6,51,0.0,NO
7,154,0.24,YES
8,31,0.0,NO
9,928,0.94,YES
10,180,0.0,NO
11,260,0.96,YES
12,551,0.94,YES
13,40,0.0,NO
14,361,0.4057142857142857,YES
15,388,1.0,YES
16,51,0.14,NO
17,577,0.94,YES
18,32,0.0,NO
19,66,0.0,NO
20,188,1.0,YES
21,582,0.98,YES
22,158,0.15,YES
23,50,0.155,NO
24,27,0.0,NO
25,928,0.95,YES
26,60,0.0,NO
27,62,0.15,NO
28,87,0.16,NO
29,52,0.14,NO
30,268,0.94,YES
31,163,0.0,NO
32,109,0.15714285714285717,NO
33,147,0.0,NO
34,58,0.14,NO
35,44,0.0,NO
36,106,0.18,YES
37,139,0.01,NO
38,326,0.38166666666666665,YES
39,648,0.94,YES
40,778,0.96,YES
41,314,0.9,YES
42,55,0.0,NO
43,191,0.18,NO
44,90,0.24666666666666667,NO
45,273,0.83,YES
46,137,0.98,YES
47,79,0.22,NO
48,82,0.04,NO
49,147,0.91,YES
50,422,0.65,YES
51,978,0.9,YES
52,467,1.0,YES
53,189,0.395,YES
54,153,0.88,YES
55,84,0.0,YES
56,182,0.98,YES
57,358,0.93,YES
58,126,0.9,YES
59,106,0.26083333333333336,NO
60,109,0.3466666666666666,NO
61,85,0.0,NO
62,236,0.97,YES
63,314,0.96,YES
64,694,0.96,YES
65,27,0.0,NO
66,89,0.92,YES
67,301,0.92,YES
68,153,0.97,YES
69,92,0.3,NO
70,466,0.9,YES
71,93,0.29,NO
72,244,0.52,NO
73,192,0.23,YES
74,250,0.56,YES
75,109,0.3957142857142857,NO
76,601,0.63,YES
77,565,0.93,YES
78,69,0.76,YES
79,77,0.05,NO
80,94,0.01,YES
81,337,0.74,NO
82,214,0.24,NO
83,79,0.81,NO
84,25,0.01,NO
85,84,0.59,NO
86,34,0.7036666666666667,NO
87,33,0.5296666666666667,NO
88,104,0.22,NO
89,172,0.44,NO
90,70,0.02,NO
91,140,0.88,NO
92,154,0.12,YES
93,248,1.0,YES
94,275,1.0,YES
95,176,0.19,NO
96,624,0.98,YES
97,91,0.9,YES
98,58,0.0,YES
99,132,0.13,NO
100,4088,0.75,YES
101,558,0.99,YES
102,727,0.98,YES
103,150,0.98,YES
104,503,0.64,YES
105,325,0.78,YES
106,273,0.91,YES
107,136,0.91,YES
108,56,0.56,NO
109,74,0.255,NO
110,357,0.77,NO
111,174,0.0,NO
112,148,0.0,NO
113,92,0.0,NO
114,45,0.026666666666666665,NO
115,168,0.9,YES
116,77,0.0,NO
117,664,0.01,YES
118,88,0.37666666666666665,NO
119,260,1.0,YES
120,54,0.0,NO
121,48,0.94,YES
122,140,0.92,YES
123,152,0.17,NO
124,39,0.0,NO
125,131,0.67,NO
126,47,0.0,NO
127,129,0.93,YES
128,43,0.0,NO
129,243,0.98,YES
130,62,0.9265000000000001,YES
131,45,0.03,NO
132,94,0.65,YES
133,72,0.0,NO
134,42,0.0,NO
135,48,0.0,NO
136,89,0.95,YES
137,380,1.0,YES
138,138,0.98,YES
139,142,0.99,YES
140,191,0.92,YES
141,46,0.0,NO
142,165,0.0,NO
143,171,0.33,NO
144,56,0.13,NO
