ID, Size, Predicted, Actual
0,215,0.0027883945471856996,NO
1,274,0.9997197539595254,YES
2,461,0.9997197539595254,YES
3,138,0.0027883945471856996,NO
4,358,0.001398095716063966,NO
5,1248,0.9997197539595254,YES
6,51,5.601781055571212E-4,NO
7,45,9.329333641358251E-4,NO
8,157,0.001398095716063966,NO
9,31,4.002553406999394E-4,NO
10,1008,0.9997197539595254,YES
11,55,0.0027883945471856996,NO
12,204,0.0027883945471856996,NO
13,55,0.0027883945471856996,NO
14,103,0.001398095716063966,NO
15,83,0.9997197539595254,YES
16,262,0.0027883945471856996,NO
17,83,9.329333641358251E-4,NO
18,867,0.9997197539595254,YES
19,40,9.329333641358251E-4,NO
20,387,0.0027883945471856996,YES
21,390,0.0027883945471856996,NO
22,51,5.601781055571212E-4,NO
23,637,0.9997197539595254,YES
24,32,4.6690227077410853E-4,NO
25,68,0.0027883945471856996,YES
26,547,0.9997197539595254,NO
27,566,0.9997197539595254,NO
28,314,0.9997197539595254,YES
29,839,0.9997197539595254,NO
30,211,0.9997197539595254,NO
31,31,0.0027883945471856996,NO
32,50,2.8024604047460354E-4,NO
33,27,1.475370865823219E-4,NO
34,175,0.9997197539595254,NO
35,50,0.0027883945471856996,NO
36,62,2.3356018516787152E-4,NO
37,87,0.0027883945471856996,NO
38,52,0.001398095716063966,NO
39,373,0.9997197539595254,NO
40,224,0.0027883945471856996,NO
41,118,9.329333641358251E-4,YES
42,83,0.7141999109408886,NO
43,147,4.6690227077410853E-4,NO
44,58,0.0027883945471856996,NO
45,44,5.601781055571212E-4,NO
46,106,0.7141999109408886,NO
47,189,0.9997197539595254,NO
48,151,0.001398095716063966,NO
49,352,0.0027883945471856996,YES
50,849,0.9997197539595254,YES
51,877,0.0027883945471856996,YES
52,41,0.0027883945471856996,NO
53,319,0.001398095716063966,YES
54,27,1.475370865823219E-4,NO
55,55,9.329333641358251E-4,NO
56,94,0.833255461750576,NO
57,191,7.000265621696836E-4,NO
58,90,4.6690227077410853E-4,NO
59,90,4.6690227077410853E-4,NO
60,271,0.0027883945471856996,YES
61,152,0.0027883945471856996,NO
62,90,0.9997197539595254,YES
63,82,0.0027883945471856996,NO
64,147,4.6690227077410853E-4,NO
65,422,0.0027883945471856996,YES
66,1059,0.9997197539595254,YES
67,530,0.0027883945471856996,NO
68,205,0.9997197539595254,YES
69,190,0.9997197539595254,YES
70,86,0.0027883945471856996,NO
71,207,0.9997197539595254,YES
72,397,0.0027883945471856996,YES
73,573,0.9997197539595254,NO
74,126,0.001398095716063966,YES
75,167,0.0027883945471856996,YES
76,109,5.601781055571212E-4,NO
77,85,4.6690227077410853E-4,NO
78,237,0.0027883945471856996,NO
79,424,0.0027883945471856996,YES
80,47,2.1560176415310573E-4,NO
81,1118,0.9997197539595254,YES
82,27,1.475370865823219E-4,NO
83,89,4.6690227077410853E-4,NO
84,474,0.0027883945471856996,YES
85,166,0.0027883945471856996,NO
