ID, Size, Predicted, Actual
0,215,0.0027883945471856996,NO
1,274,0.0027883945471856996,YES
2,461,0.0027883945471856996,YES
3,138,0.0027883945471856996,NO
4,358,0.001398095716063966,NO
5,1248,0.9997197539595254,YES
6,51,4.002553406999394E-4,NO
7,45,0.4999999999999999,NO
8,157,9.329333641358251E-4,NO
9,31,3.5025847131838964E-4,NO
10,1008,0.0027883945471856996,YES
11,55,0.0027883945471856996,NO
12,204,0.9997197539595254,NO
13,55,7.000265621696836E-4,NO
14,103,7.000265621696836E-4,NO
15,83,0.9997197539595254,YES
16,262,0.001398095716063966,NO
17,83,0.7141999109408886,NO
18,867,0.9997197539595254,YES
19,40,9.329333641358251E-4,NO
20,387,0.0027883945471856996,YES
21,390,0.0027883945471856996,NO
22,51,4.002553406999394E-4,NO
23,637,0.9997197539595254,YES
24,32,0.5882061961176163,NO
25,68,0.0027883945471856996,YES
26,547,0.9997197539595254,NO
27,566,0.0027883945471856996,NO
28,314,0.9997197539595254,YES
29,839,0.0027883945471856996,NO
30,211,0.0027883945471856996,NO
31,31,3.5025847131838964E-4,NO
32,50,2.002078045930078E-4,NO
33,27,1.1680737413586787E-4,NO
34,175,0.9997197539595254,NO
35,50,0.0027883945471856996,NO
36,62,2.002078045930078E-4,NO
37,87,0.9997197539595254,NO
38,52,0.001398095716063966,NO
39,373,0.9997197539595254,NO
40,224,0.0027883945471856996,NO
41,118,0.7141999109408886,YES
42,83,0.7141999109408886,NO
43,147,4.002553406999394E-4,NO
44,58,7.000265621696836E-4,NO
45,44,4.002553406999394E-4,NO
46,106,0.7999327183237779,NO
47,189,0.0027883945471856996,NO
48,151,9.329333641358251E-4,NO
49,352,0.0027883945471856996,YES
50,849,0.9997197539595254,YES
51,877,0.0027883945471856996,YES
52,41,4.6690227077410853E-4,NO
53,319,0.001398095716063966,YES
54,27,1.1680737413586787E-4,NO
55,55,7.000265621696836E-4,NO
56,94,0.8888404301766384,NO
57,191,5.601781055571212E-4,NO
58,90,0.6249562023505875,NO
59,90,0.6249562023505875,NO
60,271,0.0027883945471856996,YES
61,152,0.0027883945471856996,NO
62,90,0.6249562023505875,YES
63,82,0.9997197539595254,NO
64,147,4.002553406999394E-4,NO
65,422,0.001398095716063966,YES
66,1059,0.9997197539595254,YES
67,530,0.0027883945471856996,NO
68,205,0.0027883945471856996,YES
69,190,0.9997197539595254,YES
70,86,0.9088824510010503,NO
71,207,0.9997197539595254,YES
72,397,0.0027883945471856996,YES
73,573,0.9997197539595254,NO
74,126,0.001398095716063966,YES
75,167,0.9997197539595254,YES
76,109,4.6690227077410853E-4,NO
77,85,4.6690227077410853E-4,NO
78,237,0.9088824510010503,NO
79,424,0.001398095716063966,YES
80,47,1.7519059765011704E-4,NO
81,1118,0.9997197539595254,YES
82,27,1.1680737413586787E-4,NO
83,89,4.002553406999394E-4,NO
84,474,0.0027883945471856996,YES
85,166,0.0027883945471856996,NO
86,92,0.4761968328422307,NO
87,476,0.9997197539595254,YES
88,93,9.329333641358251E-4,NO
89,244,0.001398095716063966,NO
90,204,0.001398095716063966,YES
91,252,0.001398095716063966,NO
92,109,4.6690227077410853E-4,YES
93,618,9.329333641358251E-4,YES
94,565,0.9997197539595254,YES
95,69,0.7691146759731482,NO
96,77,0.6249780973381531,NO
97,97,0.526308024363864,NO
98,343,0.0027883945471856996,NO
99,214,5.601781055571212E-4,NO
100,79,4.6690227077410853E-4,NO
101,25,7.000265621696836E-4,NO
102,84,0.4999999999999999,NO
103,34,4.002553406999394E-4,NO
104,33,7.000265621696836E-4,NO
105,104,7.000265621696836E-4,NO
106,172,9.329333641358251E-4,NO
107,70,3.5025847131838964E-4,NO
108,140,7.000265621696836E-4,NO
109,156,9.329333641358251E-4,NO
110,142,0.0027883945471856996,NO
111,152,9.329333641358251E-4,NO
112,31,3.5025847131838964E-4,NO
113,60,5.601781055571212E-4,NO
114,60,5.601781055571212E-4,NO
115,876,0.0027883945471856996,NO
116,61,0.0027883945471856996,NO
117,185,0.0027883945471856996,NO
118,264,0.001398095716063966,NO
119,43,0.526308024363864,NO
120,248,0.001398095716063966,NO
121,310,0.9997197539595254,YES
122,199,0.0027883945471856996,NO
123,194,0.9997197539595254,NO
124,346,0.0027883945471856996,NO
125,90,0.9997197539595254,NO
126,335,0.001398095716063966,YES
127,372,0.9997197539595254,YES
128,84,0.4999999999999999,NO
129,53,5.601781055571212E-4,NO
130,148,0.833255461750576,YES
131,4088,0.001398095716063966,NO
132,860,0.9088824510010503,YES
133,47,1.7519059765011704E-4,NO
134,101,0.6249562023505875,NO
135,517,0.9997197539595254,YES
136,327,0.999859837699833,YES
137,275,0.0027883945471856996,YES
138,136,0.0027883945471856996,YES
139,56,0.526308024363864,NO
140,74,1.1680737413586787E-4,YES
141,362,0.9997197539595254,YES
142,174,7.000265621696836E-4,NO
143,148,0.833255461750576,NO
144,92,0.45455703850183143,NO
145,45,0.4999999999999999,NO
146,39,2.547821098273601E-4,NO
147,182,0.0027883945471856996,NO
148,77,0.6060425850420406,NO
149,666,0.9088824510010503,NO
150,88,5.601781055571212E-4,YES
151,263,0.001398095716063966,YES
152,54,2.8024604047460354E-4,NO
153,76,5.601781055571212E-4,YES
154,132,0.001398095716063966,NO
155,160,7.000265621696836E-4,YES
156,152,9.329333641358251E-4,NO
157,39,2.547821098273601E-4,NO
158,677,0.9997197539595254,NO
159,131,9.329333641358251E-4,NO
160,47,1.7519059765011704E-4,NO
161,129,7.000265621696836E-4,NO
162,43,0.526308024363864,NO
163,73,0.0027883945471856996,NO
164,257,0.0027883945471856996,NO
165,356,0.0027883945471856996,NO
166,62,2.002078045930078E-4,NO
167,45,0.4999999999999999,NO
168,97,0.526308024363864,NO
169,131,0.0027883945471856996,YES
170,68,0.001398095716063966,YES
171,99,9.329333641358251E-4,NO
172,53,5.601781055571212E-4,NO
173,81,0.9088824510010503,NO
174,78,0.999859837699833,YES
175,69,0.7691146759731482,NO
176,69,0.7691146759731482,NO
177,77,0.6249780973381531,NO
178,72,2.002078045930078E-4,NO
179,72,2.002078045930078E-4,NO
180,63,0.45455703850183143,NO
181,50,2.002078045930078E-4,NO
182,28,2.8024604047460354E-4,NO
183,96,0.8331776265432214,NO
184,40,9.329333641358251E-4,NO
185,76,5.601781055571212E-4,NO
186,49,2.547821098273601E-4,NO
187,63,0.45455703850183143,NO
188,55,7.000265621696836E-4,NO
189,45,0.4999999999999999,NO
190,476,0.0027883945471856996,NO
191,77,0.6249780973381531,NO
192,69,0.7691146759731482,NO
193,104,7.000265621696836E-4,NO
194,115,0.0027883945471856996,NO
195,421,0.001398095716063966,NO
196,61,0.0027883945471856996,NO
197,2009,0.0027883945471856996,NO
198,179,9.329333641358251E-4,NO
199,106,0.7999327183237779,NO
200,33,7.000265621696836E-4,NO
201,657,0.0027883945471856996,NO
202,295,0.0027883945471856996,NO
203,872,0.0027883945471856996,NO
204,444,0.0027883945471856996,NO
205,168,0.7691146759731482,NO
206,752,0.0027883945471856996,NO
207,135,0.0027883945471856996,NO
208,1126,0.0027883945471856996,NO
209,163,7.000265621696836E-4,NO
210,184,0.0027883945471856996,NO
211,51,4.002553406999394E-4,NO
212,25,7.000265621696836E-4,NO
213,180,7.000265621696836E-4,NO
214,64,0.5555382521068342,NO
215,101,0.6249562023505875,NO
216,512,0.0027883945471856996,NO
217,187,0.0027883945471856996,NO
218,56,0.526308024363864,NO
219,39,2.547821098273601E-4,NO
220,261,0.001398095716063966,NO
221,73,0.0027883945471856996,NO
222,65,0.0027883945471856996,NO
223,329,0.0027883945471856996,NO
224,64,0.5555382521068342,NO
225,164,0.0027883945471856996,NO
226,624,9.329333641358251E-4,NO
227,74,1.1680737413586787E-4,NO
228,117,0.7141999109408886,NO
229,84,0.4999999999999999,NO
230,226,0.0027883945471856996,NO
231,76,5.601781055571212E-4,NO
232,323,0.0027883945471856996,NO
233,72,2.002078045930078E-4,NO
234,42,2.3356018516787152E-4,NO
235,48,2.1560176415310573E-4,NO
236,89,4.002553406999394E-4,NO
237,380,0.001398095716063966,NO
238,141,7.000265621696836E-4,NO
239,148,0.833255461750576,NO
240,191,5.601781055571212E-4,NO
241,46,7.000265621696836E-4,NO
242,165,9.329333641358251E-4,NO
243,171,0.001398095716063966,NO
244,56,0.526308024363864,NO
245,179,9.329333641358251E-4,NO
246,74,1.1680737413586787E-4,NO
247,36,4.6690227077410853E-4,NO
248,37,1.868656058805016E-4,NO
249,34,4.002553406999394E-4,NO
250,34,4.002553406999394E-4,NO
251,38,0.6249562023505875,NO
252,39,2.547821098273601E-4,NO
253,156,9.329333641358251E-4,NO
254,84,0.4999999999999999,NO
255,117,0.7141999109408886,NO
256,94,0.8888404301766384,NO
257,71,9.329333641358251E-4,NO
258,183,3.5025847131838964E-4,NO
259,85,4.6690227077410853E-4,NO
260,183,3.5025847131838964E-4,NO
261,70,3.5025847131838964E-4,NO
262,54,2.8024604047460354E-4,NO
263,160,7.000265621696836E-4,NO
264,128,7.000265621696836E-4,NO
265,151,9.329333641358251E-4,NO
266,422,0.001398095716063966,NO
267,221,0.0027883945471856996,NO
268,50,2.002078045930078E-4,NO
269,42,2.3356018516787152E-4,NO
270,624,9.329333641358251E-4,NO
271,377,0.001398095716063966,NO
272,382,0.0027883945471856996,NO
273,72,2.002078045930078E-4,NO
274,92,0.4761968328422307,NO
275,282,0.9088824510010503,NO
276,371,9.329333641358251E-4,NO
277,47,1.7519059765011704E-4,NO
278,108,5.601781055571212E-4,NO
279,111,3.5025847131838964E-4,NO
280,319,0.001398095716063966,NO
281,129,7.000265621696836E-4,NO
282,49,2.547821098273601E-4,NO
283,358,0.001398095716063966,NO
284,277,0.001398095716063966,NO
285,49,2.547821098273601E-4,NO
286,89,4.002553406999394E-4,NO
287,41,4.6690227077410853E-4,NO
288,66,4.002553406999394E-4,NO
289,63,0.45455703850183143,NO
290,24,9.329333641358251E-4,NO
291,50,2.002078045930078E-4,NO
292,72,2.002078045930078E-4,NO
293,47,1.7519059765011704E-4,NO
294,47,1.7519059765011704E-4,NO
295,183,3.5025847131838964E-4,NO
296,49,2.547821098273601E-4,NO
297,50,2.002078045930078E-4,NO
298,98,0.526308024363864,NO
299,143,9.329333641358251E-4,NO
300,43,0.526308024363864,NO
301,42,2.3356018516787152E-4,NO
302,56,0.526308024363864,NO
303,44,4.002553406999394E-4,NO
304,26,9.329333641358251E-4,NO
305,254,0.001398095716063966,NO
306,16883,0.001398095716063966,NO
307,74,1.1680737413586787E-4,NO
308,153,0.7141999109408886,NO
309,68,0.001398095716063966,NO
310,100,5.601781055571212E-4,NO
311,550,0.0027883945471856996,NO
312,437,0.001398095716063966,NO
313,1038,0.0027883945471856996,NO
314,104,7.000265621696836E-4,NO
315,332,0.0027883945471856996,NO
316,123,4.6690227077410853E-4,NO
317,106,0.7999327183237779,NO
318,106,0.7999327183237779,NO
319,94,0.8888404301766384,NO
320,101,0.6249562023505875,NO
321,38,0.6249562023505875,NO
322,628,9.329333641358251E-4,YES
323,32,0.5882061961176163,NO
324,111,3.5025847131838964E-4,NO
325,35,0.5882061961176163,NO
326,90,0.6249562023505875,NO
327,27,1.1680737413586787E-4,NO
328,28,2.8024604047460354E-4,NO
329,92,0.4761968328422307,NO
330,979,0.9997197539595254,NO
331,67,7.000265621696836E-4,NO
332,29,7.000265621696836E-4,NO
333,105,0.8694751286869785,NO
334,72,2.002078045930078E-4,NO
335,37,1.868656058805016E-4,NO
336,47,1.7519059765011704E-4,NO
337,31,3.5025847131838964E-4,NO
338,90,0.6249562023505875,NO
339,223,0.001398095716063966,NO
340,214,5.601781055571212E-4,NO
341,107,0.001398095716063966,NO
342,37,1.868656058805016E-4,NO
343,27,1.1680737413586787E-4,NO
344,48,2.1560176415310573E-4,NO
345,167,0.0027883945471856996,NO
346,213,0.001398095716063966,NO
347,867,0.9088824510010503,NO
348,159,0.001398095716063966,NO
349,100,5.601781055571212E-4,NO
350,96,0.8331776265432214,NO
351,842,0.0027883945471856996,NO
352,535,0.0027883945471856996,NO
353,83,0.7141999109408886,NO
354,63,0.45455703850183143,NO
355,76,5.601781055571212E-4,NO
356,202,0.001398095716063966,NO
357,155,0.0027883945471856996,NO
358,1263,0.0027883945471856996,NO
359,74,1.1680737413586787E-4,NO
360,101,0.6249562023505875,NO
361,27,1.1680737413586787E-4,NO
362,22,5.601781055571212E-4,NO
363,491,0.0027883945471856996,NO
364,62,2.002078045930078E-4,NO
365,59,0.001398095716063966,NO
366,99,9.329333641358251E-4,NO
367,27,1.1680737413586787E-4,NO
368,77,0.6249780973381531,NO
369,863,0.9088824510010503,NO
370,64,0.5555382521068342,NO
371,45,0.4999999999999999,NO
372,63,0.45455703850183143,NO
373,54,2.8024604047460354E-4,NO
374,64,0.5555382521068342,NO
375,132,3.5025847131838964E-4,NO
376,182,0.9997197539595254,NO
377,70,3.5025847131838964E-4,NO
378,36,4.6690227077410853E-4,NO
379,58,0.4761968328422308,NO
380,62,2.002078045930078E-4,NO
381,132,3.5025847131838964E-4,NO
382,74,1.1680737413586787E-4,NO
383,86,9.329333641358251E-4,NO
384,74,1.1680737413586787E-4,NO
385,48,2.1560176415310573E-4,NO
386,74,1.1680737413586787E-4,NO
387,86,9.329333641358251E-4,NO
388,355,0.001398095716063966,NO
389,53,5.601781055571212E-4,NO
390,804,0.0027883945471856996,NO
391,75,0.001398095716063966,NO
392,125,9.329333641358251E-4,NO
393,200,0.001398095716063966,NO
394,134,0.001398095716063966,NO
395,57,4.6690227077410853E-4,NO
396,123,4.6690227077410853E-4,NO
397,266,0.9997197539595254,YES
398,162,0.7141999109408886,NO
399,130,0.001398095716063966,YES
400,108,5.601781055571212E-4,YES
401,354,9.329333641358251E-4,YES
402,88,5.601781055571212E-4,YES
403,28,2.8024604047460354E-4,NO
404,58,0.4761968328422308,NO
405,308,0.0027883945471856996,YES
406,343,0.0027883945471856996,YES
407,103,7.000265621696836E-4,NO
408,35,0.5882061961176163,NO
409,98,0.526308024363864,NO
410,117,0.7141999109408886,NO
