ID, Size, Predicted, Actual
0,215,0.06,NO
1,271,0.12,YES
2,458,0.88,YES
3,137,0.08,YES
4,357,1.0,YES
5,1242,1.0,YES
6,51,0.0,NO
7,154,0.33,YES
8,31,0.034166666666666665,NO
9,928,0.99,YES
10,180,0.07,NO
11,260,1.0,YES
12,551,0.87,YES
13,40,0.0,NO
14,361,0.88,YES
15,388,1.0,YES
16,51,0.2755,NO
17,577,1.0,YES
18,32,0.034166666666666665,NO
19,66,0.0,NO
20,188,1.0,YES
21,582,1.0,YES
22,158,0.28,YES
23,50,0.1775,NO
24,27,0.006666666666666666,NO
25,928,1.0,YES
26,60,0.0,NO
27,62,0.17600000000000002,NO
28,87,0.49064285714285716,NO
29,52,0.37549999999999994,NO
30,268,1.0,YES
31,163,0.03,NO
32,109,0.5285714285714286,NO
33,147,0.03,NO
34,58,0.47,NO
35,44,0.0,NO
36,106,0.5885714285714286,YES
37,139,0.1,NO
38,326,1.0,YES
39,648,1.0,YES
40,778,1.0,YES
41,314,1.0,YES
42,55,0.0,NO
43,191,0.91,NO
44,90,0.46666666666666673,NO
45,273,0.99,YES
46,137,0.99,YES
47,79,0.34,NO
48,82,0.8191428571428571,NO
49,147,0.88,YES
50,422,0.96,YES
51,978,1.0,YES
52,467,1.0,YES
53,189,0.9366666666666668,YES
54,153,1.0,YES
55,84,0.0,YES
56,182,1.0,YES
57,358,1.0,YES
58,126,0.97,YES
59,106,0.99,NO
60,109,0.92,NO
61,85,0.0,NO
62,236,0.98,YES
63,314,0.99,YES
64,694,0.99,YES
65,27,0.006666666666666666,NO
66,89,0.99,YES
67,301,0.99,YES
68,153,0.89,YES
69,92,0.67,NO
70,466,0.89,YES
71,93,0.56,NO
72,244,0.99,NO
73,192,0.69,YES
74,250,1.0,YES
75,109,0.62,NO
76,601,0.6,YES
77,565,0.99,YES
78,69,0.93,YES
79,77,0.495,NO
80,94,0.14857142857142858,YES
81,337,0.97,NO
82,214,0.55,NO
83,79,0.9393333333333334,NO
84,25,0.12916666666666665,NO
85,84,0.6049761904761904,NO
86,34,0.9666666666666667,NO
87,33,0.9135833333333333,NO
88,104,0.5885714285714286,NO
89,172,0.47,NO
90,70,0.1,NO
91,140,0.99,NO
92,154,0.33,YES
93,248,1.0,YES
94,275,1.0,YES
95,176,0.51,NO
96,624,1.0,YES
97,91,0.92,YES
98,58,0.0,YES
99,132,0.91,NO
100,4088,0.8,YES
101,558,1.0,YES
102,727,1.0,YES
103,150,1.0,YES
104,503,0.85,YES
105,325,1.0,YES
106,273,1.0,YES
107,136,1.0,YES
108,56,0.89,NO
109,74,0.5096666666666666,NO
110,357,1.0,NO
111,174,0.05,NO
112,148,0.03,NO
113,92,0.0,NO
114,45,0.16083333333333336,NO
115,168,1.0,YES
116,77,0.0,NO
117,664,0.14,YES
118,88,0.3254047619047619,NO
119,260,0.89,YES
120,54,0.0,NO
121,48,1.0,YES
122,140,1.0,YES
123,152,0.33,NO
124,39,0.0,NO
125,131,0.91,NO
126,47,0.0,NO
127,129,0.99,YES
128,43,0.0,NO
129,243,0.96,YES
130,62,1.0,YES
131,45,0.3415833333333334,NO
132,94,0.92,YES
133,72,0.0,NO
134,42,0.0,NO
135,48,0.0,NO
136,89,0.99,YES
137,380,1.0,YES
138,138,1.0,YES
139,142,1.0,YES
140,191,1.0,YES
141,46,0.0,NO
142,165,0.03,NO
143,171,0.5,NO
144,56,0.89,NO
145,179,1.0,YES
146,74,0.01,NO
147,36,0.04,NO
148,37,0.0,NO
149,34,1.0,YES
150,34,1.0,YES
151,38,0.0,NO
152,39,0.0,NO
153,156,0.32,NO
154,84,0.6049761904761904,NO
155,117,1.0,YES
156,94,0.25,NO
157,71,0.5466666666666666,NO
158,183,1.0,YES
159,85,0.665,NO
160,183,1.0,YES
161,70,0.424,NO
