ID, Size, Predicted, Actual
0,215,3.684598378776714E-4,NO
1,271,0.9992636229749633,YES
2,458,0.9992636229749633,YES
3,137,0.3334152334152335,NO
4,357,7.363770250368188E-4,NO
5,1243,0.9992636229749633,YES
6,51,1.474491300501327E-4,NO
7,154,0.9992636229749633,NO
8,31,1.228803145736053E-4,NO
9,934,0.9992636229749633,YES
10,180,1.8429782528566163E-4,NO
11,260,7.363770250368188E-4,NO
12,584,0.9992636229749633,YES
13,40,3.684598378776714E-4,NO
14,372,0.9992636229749633,YES
15,388,7.363770250368188E-4,NO
16,51,1.474491300501327E-4,NO
17,609,0.9992636229749633,YES
18,32,0.16674858687638242,NO
19,66,1.474491300501327E-4,NO
20,180,7.363770250368188E-4,YES
21,587,0.9992636229749633,NO
22,164,0.9992636229749633,NO
23,50,7.37354372511429E-5,NO
24,27,4.337642057777393E-5,NO
25,938,0.9992636229749633,YES
26,60,1.8429782528566163E-4,NO
27,62,7.37354372511429E-5,NO
28,87,7.363770250368188E-4,NO
29,52,7.363770250368188E-4,NO
30,270,0.9992636229749633,YES
31,163,2.457002457002457E-4,NO
32,109,0.9992636229749633,NO
33,147,1.474491300501327E-4,NO
34,58,0.10005898834980093,NO
35,44,1.474491300501327E-4,NO
36,106,0.9992636229749633,YES
37,151,7.363770250368188E-4,NO
38,352,0.9992636229749633,YES
39,715,0.9992636229749633,YES
40,876,0.9992636229749633,YES
41,356,7.363770250368188E-4,YES
42,27,4.337642057777393E-5,NO
43,55,2.457002457002457E-4,NO
44,191,2.457002457002457E-4,NO
45,90,0.25009214891264286,NO
46,271,0.9992636229749633,YES
47,137,0.3334152334152335,NO
48,79,1.8429782528566163E-4,NO
49,82,7.363770250368188E-4,NO
50,147,1.474491300501327E-4,NO
51,422,7.363770250368188E-4,YES
52,1030,0.9992636229749633,YES
53,529,0.9992636229749633,YES
54,189,7.363770250368188E-4,YES
55,167,0.9992636229749633,YES
56,84,0.12506912442396315,NO
57,195,0.9992636229749633,YES
58,374,0.9992636229749633,YES
59,126,7.363770250368188E-4,YES
60,106,7.363770250368188E-4,NO
61,109,1.8429782528566163E-4,NO
62,85,1.8429782528566163E-4,NO
63,236,0.9992636229749633,NO
64,314,7.363770250368188E-4,YES
65,813,0.9992636229749633,YES
66,27,4.337642057777393E-5,NO
67,89,1.8429782528566163E-4,NO
68,300,0.9992636229749633,YES
