ID, Size, Predicted, Actual
0,215,8.214366670026844E-10,NO
1,271,1.870563955980118E-10,YES
2,458,2.013187068522379E-10,YES
3,137,1.7837004187003768E-10,NO
4,357,1.9114306166232295E-10,NO
5,1243,1.0,YES
6,51,1.7531169321241833E-10,NO
7,154,1.7837004187003768E-10,NO
8,31,1.7531169321241833E-10,NO
9,934,6.79826699289745E-5,YES
10,180,6.988002888111108E-10,NO
11,260,1.8358525575000096E-10,NO
12,584,0.0041402275864342985,YES
13,40,1.7531169321241833E-10,NO
14,372,0.06842128945644985,YES
15,388,1.95882540627644E-10,NO
16,51,1.7531169321241833E-10,NO
17,609,0.9993257808615441,YES
18,32,1.7531169321241833E-10,NO
19,66,1.7531169321241833E-10,NO
20,180,1.4250736559513677E-6,YES
21,587,0.9992562780665838,NO
22,164,4.141304615975839E-8,NO
23,50,1.7531169321241833E-10,NO
24,27,1.7531169321241833E-10,NO
25,938,1.0,YES
26,60,1.7531169321241833E-10,NO
27,62,1.7531169321241833E-10,NO
28,87,1.765797072437003E-10,NO
29,52,1.7531169321241833E-10,NO
30,270,2.603988072447349E-4,YES
31,163,1.7837004187003768E-10,NO
32,109,7.132275355079056E-10,NO
33,147,1.7837004187003768E-10,NO
34,58,1.7531169321241833E-10,NO
35,44,1.7531169321241833E-10,NO
36,106,1.6485323388483755E-6,YES
37,151,7.791104205618449E-9,NO
38,352,1.5678494782603544E-6,YES
39,715,0.2687267714384071,YES
40,876,0.020992542375989173,YES
41,356,1.0158767958371256E-4,YES
42,27,1.538149632400647E-9,NO
43,55,1.7531169321241833E-10,NO
44,191,1.8069837612652151E-10,NO
45,90,1.765797072437003E-10,NO
46,271,2.2193650382036824E-9,YES
47,137,8.108522933569278E-10,NO
48,79,1.765797072437003E-10,NO
49,82,1.765797072437003E-10,NO
50,147,1.7837004187003768E-10,NO
51,422,2.013187068522379E-10,YES
52,1030,1.0,YES
53,529,1.0,YES
54,189,1.8069837612652151E-10,YES
55,167,8.871330730887762E-6,YES
56,84,1.765797072437003E-10,NO
57,195,9.808496636035143E-6,YES
58,374,3.975458320305008E-7,YES
59,126,1.7837004187003768E-10,YES
60,106,2.095062440953411E-9,NO
61,109,1.765797072437003E-10,NO
62,85,1.765797072437003E-10,NO
63,236,8.345601317799486E-10,NO
64,314,6.26098555934641E-10,YES
65,813,3.3195477835096944E-6,YES
66,27,1.7531169321241833E-10,NO
67,89,1.765797072437003E-10,NO
68,300,1.0,YES
69,166,1.0,YES
70,92,1.765797072437003E-10,NO
71,492,1.0,YES
72,93,1.765797072437003E-10,NO
73,244,1.8358525575000096E-10,NO
74,183,6.127113768611063E-6,YES
75,250,1.8358525575000096E-10,NO
76,109,1.765797072437003E-10,NO
77,602,1.0,YES
78,565,6.51413092882044E-5,YES
79,69,1.7531169321241833E-10,NO
80,77,1.765797072437003E-10,NO
81,97,1.9586413894436465E-6,YES
82,337,8.536018213361885E-10,NO
83,214,1.8069837612652151E-10,NO
84,79,1.765797072437003E-10,NO
85,25,1.7531169321241833E-10,NO
86,84,1.765797072437003E-10,NO
87,34,1.7531169321241833E-10,NO
88,33,1.7531169321241833E-10,NO
89,104,1.765797072437003E-10,NO
90,172,1.8069837612652151E-10,NO
91,70,1.7531169321241833E-10,NO
92,140,1.7837004187003768E-10,NO
93,154,1.7837004187003768E-10,NO
94,356,0.9969561183515045,NO
95,248,1.8358525575000096E-10,NO
96,276,5.861946881236617E-8,YES
97,176,1.8069837612652151E-10,NO
98,637,1.0,YES
99,86,7.372182433903309E-7,NO
100,53,7.319243032921942E-7,NO
101,132,1.7837004187003768E-10,NO
102,4088,5.773986071106674E-6,NO
103,577,1.0,YES
104,758,1.0,YES
105,101,0.005443060003549333,NO
106,515,1.0,YES
107,327,1.2008621217044613E-5,NO
108,273,5.861946881236617E-8,NO
109,136,1.7837004187003768E-10,NO
110,56,1.7531169321241833E-10,NO
111,74,1.765797072437003E-10,NO
112,359,1.0,YES
113,174,1.8069837612652151E-10,NO
114,148,1.7837004187003768E-10,NO
115,92,1.765797072437003E-10,NO
116,45,1.7531169321241833E-10,NO
117,168,1.7837004187003768E-10,NO
118,77,1.765797072437003E-10,NO
119,664,2.4104290757808105E-10,NO
120,88,1.765797072437003E-10,NO
121,261,2.1781810606048586E-9,NO
122,54,1.7531169321241833E-10,NO
123,51,2.080017855095001E-9,YES
124,140,6.007415726395438E-10,YES
125,152,1.7837004187003768E-10,NO
126,39,1.7531169321241833E-10,NO
127,131,1.7837004187003768E-10,NO
128,47,1.7531169321241833E-10,NO
129,129,1.7837004187003768E-10,NO
130,43,1.7531169321241833E-10,NO
131,257,0.013553598695079225,YES
132,62,1.7531169321241833E-10,NO
133,45,1.7531169321241833E-10,NO
134,94,1.765797072437003E-10,NO
135,72,1.7531169321241833E-10,NO
136,42,1.7531169321241833E-10,NO
137,48,1.7531169321241833E-10,NO
138,89,1.765797072437003E-10,NO
139,380,1.95882540627644E-10,NO
140,138,1.7837004187003768E-10,NO
141,142,1.7837004187003768E-10,NO
142,191,1.8069837612652151E-10,NO
143,46,1.7531169321241833E-10,NO
144,165,1.7837004187003768E-10,NO
145,171,1.7837004187003768E-10,NO
146,56,1.7531169321241833E-10,NO
147,179,1.8069837612652151E-10,NO
148,74,1.765797072437003E-10,NO
149,36,1.7531169321241833E-10,NO
150,37,1.7531169321241833E-10,NO
151,34,1.7531169321241833E-10,NO
152,34,1.7531169321241833E-10,NO
153,38,1.7531169321241833E-10,NO
154,39,1.7531169321241833E-10,NO
155,156,1.7837004187003768E-10,NO
156,84,1.765797072437003E-10,NO
157,117,1.765797072437003E-10,NO
158,94,1.765797072437003E-10,NO
159,71,1.7531169321241833E-10,NO
160,183,1.8069837612652151E-10,NO
161,85,1.765797072437003E-10,NO
162,183,1.8069837612652151E-10,NO
163,70,1.7531169321241833E-10,NO
164,54,1.7531169321241833E-10,NO
165,160,1.7837004187003768E-10,NO
166,125,8.108522933569278E-10,NO
167,151,1.7837004187003768E-10,NO
