RELEASE_ID,FILE_NAME,SIZE,LOC_ADDED,AVG_LOC_ADDED,MAX_LOC_ADDED,LOC_REMOVED,AVG_LOC_REMOVED,MAX_LOC_REMOVED,CHURN,AVG_CHURN,MAX_CHURN,NUMBER_OF_REVISIONS,NUMBER_OF_DEFECT_FIXES,NUMBER_OF_AUTHORS,IS_BUGGY
1,storm-core/src/jvm/backtype/storm/generated/TopologySummary.java,894,2685,895.0,895,0,0.0,0,2685,895.0,895,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/grouping/CustomStreamGrouping.java,26,78,26.0,26,0,0.0,0,78,26.0,26,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/hooks/BaseTaskHook.java,44,132,44.0,44,0,0.0,0,132,44.0,44,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/hooks/ITaskHook.java,21,63,21.0,21,0,0.0,0,63,21.0,21,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/hooks/info/BoltAckInfo.java,15,45,15.0,15,0,0.0,0,45,15.0,15,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/hooks/info/BoltExecuteInfo.java,15,45,15.0,15,0,0.0,0,45,15.0,15,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/hooks/info/BoltFailInfo.java,15,45,15.0,15,0,0.0,0,45,15.0,15,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/hooks/info/EmitInfo.java,18,54,18.0,18,0,0.0,0,54,18.0,18,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/hooks/info/SpoutAckInfo.java,13,39,13.0,13,0,0.0,0,39,13.0,13,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/hooks/info/SpoutFailInfo.java,13,39,13.0,13,0,0.0,0,39,13.0,13,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/messaging/IConnection.java,21,63,21.0,21,0,0.0,0,63,21.0,21,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/messaging/IContext.java,42,126,42.0,42,0,0.0,0,126,42.0,42,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/messaging/TaskMessage.java,36,166,23.714285714285715,36,58,8.285714285714286,25,192,27.428571428571427,36,7,0,3,NO
1,storm-core/src/jvm/backtype/storm/messaging/TransportFactory.java,40,120,40.0,40,0,0.0,0,120,40.0,40,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/metric/LoggingMetricsConsumer.java,55,110,55.0,55,0,0.0,0,110,55.0,55,2,0,2,NO
1,storm-core/src/jvm/backtype/storm/metric/MetricsConsumerBolt.java,47,141,47.0,47,0,0.0,0,141,47.0,47,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/metric/SystemBolt.java,138,459,45.9,139,45,4.5,14,420,42.0,139,10,0,5,NO
1,storm-core/src/jvm/backtype/storm/metric/api/AssignableMetric.java,17,51,17.0,17,0,0.0,0,51,17.0,17,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/metric/api/CombinedMetric.java,21,63,21.0,21,0,0.0,0,63,21.0,21,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/metric/api/CountMetric.java,24,72,24.0,24,0,0.0,0,72,24.0,24,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/metric/api/ICombiner.java,6,18,6.0,6,0,0.0,0,18,6.0,6,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/metric/api/IMetric.java,5,15,5.0,5,0,0.0,0,15,5.0,5,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/metric/api/IMetricsConsumer.java,43,129,43.0,43,0,0.0,0,129,43.0,43,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/metric/api/IReducer.java,7,21,7.0,7,0,0.0,0,21,7.0,7,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/metric/api/IStatefulObject.java,5,10,5.0,5,0,0.0,0,10,5.0,5,2,0,2,NO
1,storm-core/src/jvm/backtype/storm/metric/api/MeanReducer.java,38,114,38.0,38,0,0.0,0,114,38.0,38,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/metric/api/MultiCountMetric.java,28,84,28.0,28,0,0.0,0,84,28.0,28,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/metric/api/MultiReducedMetric.java,33,99,33.0,33,0,0.0,0,99,33.0,33,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/metric/api/ReducedMetric.java,21,63,21.0,21,0,0.0,0,63,21.0,21,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/metric/api/StateMetric.java,14,28,14.0,14,0,0.0,0,28,14.0,14,2,0,2,NO
