@relation storm_trainingSet7.arff

@attribute SIZE numeric
@attribute LOC_ADDED numeric
@attribute AVG_LOC_ADDED numeric
@attribute MAX_LOC_ADDED numeric
@attribute LOC_REMOVED numeric
@attribute AVG_LOC_REMOVED numeric
@attribute MAX_LOC_REMOVED numeric
@attribute CHURN numeric
@attribute AVG_CHURN numeric
@attribute MAX_CHURN numeric
@attribute NUMBER_OF_REVISIONS numeric
@attribute NUMBER_OF_DEFECT_FIXES numeric
@attribute NUMBER_OF_AUTHORS numeric
@attribute IS_BUGGY {'YES','NO'}

@data
1101,1146,191.0,191,6,1.0,1,1140,190.0,190,6,1,4,YES
43,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
61,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
38,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
32,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
32,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
32,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
35,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
30,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
30,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
49,26,13.0,13,4,2.0,2,22,11.0,11,2,1,1,YES
59,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
53,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
57,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
384,953,30.741935483870968,239,468,15.096774193548388,105,619,19.967741935483872,134,31,6,11,YES
112,102,51.0,51,12,6.0,6,90,45.0,45,2,1,1,YES
71,29,3.2222222222222223,4,11,1.2222222222222223,2,18,2.0,2,9,3,6,YES
136,20,10.0,10,84,42.0,42,64,32.0,32,2,1,1,YES
145,357,39.666666666666664,70,87,9.666666666666666,40,270,30.0,30,9,3,6,YES
43,28,4.0,4,0,0.0,0,28,4.0,4,7,2,5,YES
52,122,40.666666666666664,52,1,0.3333333333333333,1,121,40.333333333333336,52,3,1,2,YES
99,755,94.375,100,62,7.75,62,695,86.875,100,8,2,5,YES
166,1282,142.44444444444446,167,120,13.333333333333334,115,1164,129.33333333333334,167,9,2,5,YES
31,217,31.0,31,0,0.0,0,217,31.0,31,7,2,5,YES
165,1176,147.0,168,21,2.625,21,1161,145.125,168,8,2,5,YES
31,217,31.0,31,0,0.0,0,217,31.0,31,7,2,5,YES
158,1227,136.33333333333334,159,121,13.444444444444445,107,1114,123.77777777777777,159,9,2,5,YES
83,581,83.0,83,0,0.0,0,581,83.0,83,7,2,5,YES
155,1207,134.11111111111111,159,122,13.555555555555555,107,1093,121.44444444444444,159,9,2,5,YES
74,560,56.0,74,42,4.2,38,520,52.0,74,10,2,5,YES
301,774,48.375,127,209,13.0625,24,565,35.3125,107,16,4,8,YES
41,82,41.0,41,0,0.0,0,82,41.0,41,2,1,1,YES
54,102,10.2,20,32,3.2,18,78,7.8,14,10,3,6,YES
66,42,5.25,18,50,6.25,22,8,1.0,4,8,2,4,YES
57,139,17.375,24,55,6.875,24,94,11.75,17,8,2,5,YES
72,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
64,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
155,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
34,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
38,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
41,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
23,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
22,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
60,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
24,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
22,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
55,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
45,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
50,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
38,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
31,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
30,270,30.0,30,0,0.0,0,270,30.0,30,9,1,6,YES
31,279,31.0,31,0,0.0,0,279,31.0,31,9,1,6,YES
38,342,38.0,38,0,0.0,0,342,38.0,38,9,1,6,YES
31,279,31.0,31,0,0.0,0,279,31.0,31,9,1,6,YES
32,288,32.0,32,0,0.0,0,288,32.0,32,9,1,6,YES
80,177,59.0,80,0,0.0,0,177,59.0,80,3,1,2,YES
82,181,60.333333333333336,82,0,0.0,0,181,60.333333333333336,82,3,1,2,YES
202,565,26.904761904761905,194,18,0.8571428571428571,3,547,26.047619047619047,194,21,5,13,YES
40,97,32.333333333333336,40,0,0.0,0,97,32.333333333333336,40,3,1,2,YES
185,742,41.22222222222222,168,0,0.0,0,742,41.22222222222222,168,18,5,11,YES
51,119,39.666666666666664,51,0,0.0,0,119,39.666666666666664,51,3,1,2,YES
31,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
28,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
25,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
25,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
33,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
448,78,13.0,13,0,0.0,0,78,13.0,13,6,1,4,YES
54,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
39,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
40,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
45,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
58,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
110,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
89,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
57,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
89,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
52,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
219,1314,219.0,219,0,0.0,0,1314,219.0,219,6,1,4,YES
125,750,125.0,125,0,0.0,0,750,125.0,125,6,1,4,YES
346,2076,346.0,346,0,0.0,0,2076,346.0,346,6,1,4,YES
98,588,98.0,98,0,0.0,0,588,98.0,98,6,1,4,YES
343,2088,261.0,343,10,1.25,5,2078,259.75,343,8,1,6,YES
296,1776,296.0,296,0,0.0,0,1776,296.0,296,6,1,4,YES
47,377,41.888888888888886,47,1,0.1111111111111111,1,376,41.77777777777778,47,9,2,5,YES
284,1393,116.08333333333333,207,178,14.833333333333334,21,1215,101.25,186,12,3,7,YES
87,538,67.25,87,8,1.0,4,530,66.25,87,8,2,5,YES
43,258,43.0,43,0,0.0,0,258,43.0,43,6,1,4,YES
47,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
55,330,55.0,55,0,0.0,0,330,55.0,55,6,1,4,YES
41,250,31.25,41,2,0.25,1,248,31.0,41,8,2,5,YES
42,390,39.0,54,12,1.2,12,402,40.2,54,10,2,6,YES
50,300,50.0,50,0,0.0,0,300,50.0,50,6,1,4,YES
41,246,41.0,41,0,0.0,0,246,41.0,41,6,1,4,YES
59,54,9.0,9,30,5.0,5,24,4.0,4,6,1,4,YES
45,270,45.0,45,0,0.0,0,270,45.0,45,6,1,4,YES
116,54,9.0,9,6,1.0,1,48,8.0,8,6,1,4,YES
172,178,17.8,29,110,11.0,17,76,7.6,12,10,2,5,YES
94,846,94.0,94,0,0.0,0,846,94.0,94,9,2,6,YES
159,288,48.0,48,78,13.0,13,210,35.0,35,6,1,4,YES
56,336,56.0,56,0,0.0,0,336,56.0,56,6,1,4,YES
77,472,59.0,77,10,1.25,5,462,57.75,77,8,1,5,YES
114,360,60.0,60,150,25.0,25,210,35.0,35,6,1,4,YES
77,462,77.0,77,0,0.0,0,462,77.0,77,6,1,4,YES
80,60,10.0,10,54,9.0,9,6,1.0,1,6,1,4,YES
46,276,46.0,46,0,0.0,0,276,46.0,46,6,1,4,YES
157,942,157.0,157,0,0.0,0,942,157.0,157,6,1,4,YES
57,12,2.0,2,12,2.0,2,0,0.0,0,6,1,4,YES
57,18,3.0,3,18,3.0,3,0,0.0,0,6,1,4,YES
131,876,67.38461538461539,131,41,3.1538461538461537,8,839,64.53846153846153,131,13,2,6,YES
70,420,70.0,70,0,0.0,0,420,70.0,70,6,1,4,YES
110,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
70,6,1.0,1,0,0.0,0,6,1.0,1,6,1,4,YES
114,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
261,2096,262.0,262,0,0.0,0,2096,262.0,262,8,2,5,YES
281,1742,158.36363636363637,281,14,1.2727272727272727,4,1728,157.0909090909091,281,11,2,6,YES
108,648,108.0,108,0,0.0,0,648,108.0,108,6,1,4,YES
44,264,44.0,44,0,0.0,0,264,44.0,44,6,1,4,YES
104,624,104.0,104,0,0.0,0,624,104.0,104,6,1,4,YES
206,1236,206.0,206,0,0.0,0,1236,206.0,206,6,1,4,YES
86,516,86.0,86,0,0.0,0,516,86.0,86,6,1,4,YES
89,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
64,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
61,356,39.55555555555556,61,4,0.4444444444444444,3,358,39.77777777777778,61,9,1,4,NO
64,412,34.333333333333336,64,41,3.4166666666666665,14,429,35.75,64,12,1,4,NO
68,394,43.77777777777778,68,2,0.2222222222222222,1,394,43.77777777777778,68,9,1,4,NO
23,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
40,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
25,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
26,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
59,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
60,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
51,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
58,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
61,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
35,195,24.375,35,1,0.125,1,196,24.5,35,8,1,4,NO
224,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
32,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
32,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
32,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
32,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
23,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
24,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
105,9,1.0,1,9,1.0,1,0,0.0,0,9,3,8,YES
29,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
34,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
28,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
31,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
38,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
32,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
28,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
41,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
260,1216,38.0,106,201,6.28125,49,1015,31.71875,64,32,7,15,YES
41,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
134,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
29,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
22,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
25,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
24,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
28,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
30,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
198,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
84,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
22,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
31,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
32,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
225,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
383,1970,45.81395348837209,144,825,19.186046511627907,115,1163,27.046511627906977,75,43,8,16,YES
314,305,21.785714285714285,49,2,0.14285714285714285,1,303,21.642857142857142,48,14,3,9,YES
106,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
25,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
52,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
52,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
72,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
39,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
48,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
42,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
67,21,21.0,21,1,1.0,1,20,20.0,20,1,0,1,NO
55,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
57,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
100,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
42,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
179,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
95,570,95.0,95,0,0.0,0,570,95.0,95,6,1,3,YES
42,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
61,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
24,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
61,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
181,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
38,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
57,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
51,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
60,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
50,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
51,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
186,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
52,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
32,305,30.5,32,0,0.0,0,305,30.5,32,10,1,7,YES
35,332,33.2,35,0,0.0,0,332,33.2,35,10,1,7,YES
37,222,37.0,37,0,0.0,0,222,37.0,37,6,1,4,YES
105,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
63,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
62,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
139,278,139.0,139,0,0.0,0,278,139.0,139,2,1,1,YES
76,152,76.0,76,0,0.0,0,152,76.0,76,2,1,1,YES
60,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
41,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
31,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
45,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
85,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
37,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
61,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
86,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
34,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
83,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
54,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
67,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
62,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
22,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
29,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
36,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
33,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
26,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
44,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
29,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
29,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
25,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
53,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
32,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
53,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
36,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
22,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
359,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
33,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
25,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
28,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
25,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
25,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
26,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
50,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
24,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
25,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
26,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
31,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
94,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
61,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
96,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
217,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
510,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
56,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
69,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
159,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
142,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
149,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
47,282,47.0,47,0,0.0,0,282,47.0,47,6,1,4,YES
173,272,34.0,45,68,8.5,11,204,25.5,34,8,2,5,YES
100,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
136,816,136.0,136,0,0.0,0,816,136.0,136,6,0,6,NO
98,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
60,13,1.8571428571428572,7,674,96.28571428571429,112,671,95.85714285714286,111,7,0,7,NO
351,7,7.0,7,1,1.0,1,6,6.0,6,1,0,1,NO
37,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
20,157,19.625,20,0,0.0,0,157,19.625,20,8,1,6,YES
54,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
44,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
35,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
24,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
65,132,22.0,22,246,41.0,41,114,19.0,19,6,1,4,YES
217,508,33.86666666666667,78,406,27.066666666666666,45,122,8.133333333333333,33,15,3,7,YES
177,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
59,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
68,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
156,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
114,267,24.272727272727273,34,92,8.363636363636363,17,175,15.909090909090908,24,11,3,7,YES
249,2801,215.46153846153845,249,62,4.769230769230769,40,2739,210.69230769230768,249,13,1,7,YES
43,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
43,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
38,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
59,68,9.714285714285714,20,23,3.2857142857142856,5,45,6.428571428571429,15,7,1,5,YES
64,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
124,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
47,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
182,540,36.0,116,201,13.4,83,339,22.6,38,15,3,10,YES
498,4482,498.0,498,0,0.0,0,4482,498.0,498,9,2,6,YES
74,445,63.57142857142857,74,1,0.14285714285714285,1,444,63.42857142857143,74,7,1,6,YES
34,204,34.0,34,0,0.0,0,204,34.0,34,6,1,4,YES
58,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
109,24,12.0,12,12,6.0,6,12,6.0,6,2,1,1,YES
161,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
113,226,113.0,113,0,0.0,0,226,113.0,113,2,1,1,YES
536,1204,40.13333333333333,111,640,21.333333333333332,50,862,28.733333333333334,90,30,5,13,YES
186,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
51,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
375,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
53,42,7.0,7,12,2.0,2,30,5.0,5,6,1,4,YES
84,504,84.0,84,0,0.0,0,504,84.0,84,6,1,4,YES
30,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
377,8,4.0,4,2,1.0,1,6,3.0,3,2,1,1,YES
40,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
813,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
121,66,11.0,11,12,2.0,2,54,9.0,9,6,1,4,YES
183,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
32,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
32,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
26,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
174,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
31,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
24,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
34,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
123,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
87,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
26,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
25,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
23,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
23,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
23,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
33,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
32,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
29,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
22,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
25,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
24,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
31,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
31,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
26,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
26,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
26,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
36,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
65,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
41,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
39,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
38,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
31,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
125,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
38,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
48,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
44,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
42,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
46,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
42,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
113,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
53,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
56,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
61,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
49,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
53,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
29,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
48,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
96,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
95,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
51,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
29,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
159,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
53,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
56,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
27,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
95,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
40,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
45,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
61,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
53,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
38,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
64,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
31,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
52,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
29,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
33,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
39,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
218,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
40,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
27,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
84,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
62,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
80,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
59,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
93,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
107,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
73,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
106,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
76,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
92,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
