CommitID,Date,Author,File,LOC_Added,LOC_Deleted,TicketLinked,IsFix,ChgSetSize
bde9ff2503ae71c4ef03b212577a1a8be673123a,2025-09-17 12:29:19 +0800,"fengyubiao","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieStateManager.java",13,8,false,true,8
bde9ff2503ae71c4ef03b212577a1a8be673123a,2025-09-17 12:29:19 +0800,"fengyubiao","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieStatus.java",18,1,false,true,8
bde9ff2503ae71c4ef03b212577a1a8be673123a,2025-09-17 12:29:19 +0800,"fengyubiao","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsMonitor.java",16,1,false,true,8
bde9ff2503ae71c4ef03b212577a1a8be673123a,2025-09-17 12:29:19 +0800,"fengyubiao","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/StateManager.java",10,2,false,true,8
bde9ff2503ae71c4ef03b212577a1a8be673123a,2025-09-17 12:29:19 +0800,"fengyubiao","bookkeeper-server/src/main/java/org/apache/bookkeeper/server/http/service/BookieStateReadOnlyService.java",2,2,false,true,8
bde9ff2503ae71c4ef03b212577a1a8be673123a,2025-09-17 12:29:19 +0800,"fengyubiao","bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieInitializationTest.java",140,13,false,true,8
bde9ff2503ae71c4ef03b212577a1a8be673123a,2025-09-17 12:29:19 +0800,"fengyubiao","bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java",1,1,false,true,8
bde9ff2503ae71c4ef03b212577a1a8be673123a,2025-09-17 12:29:19 +0800,"fengyubiao","bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorLedgerCheckerTest.java",2,2,false,true,8
0621ae6fce446c00f5becf0c81744bd8f9ec1c90,2025-09-03 10:21:28 +0800,"Xiangying Meng","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/storage/ldb/DbLedgerStorage.java",1,1,false,false,3
0621ae6fce446c00f5becf0c81744bd8f9ec1c90,2025-09-03 10:21:28 +0800,"Xiangying Meng","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/storage/ldb/SingleDirectoryDbLedgerStorage.java",35,5,false,false,3
0621ae6fce446c00f5becf0c81744bd8f9ec1c90,2025-09-03 10:21:28 +0800,"Xiangying Meng","bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieStorageThresholdTest.java",135,0,false,false,3
5870922754b9585f7d3592dcd0714a4da65d9d80,2025-09-02 12:26:50 +0800,"fengyubiao","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java",12,0,false,true,9
5870922754b9585f7d3592dcd0714a4da65d9d80,2025-09-02 12:26:50 +0800,"fengyubiao","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java",1,1,false,true,9
5870922754b9585f7d3592dcd0714a4da65d9d80,2025-09-02 12:26:50 +0800,"fengyubiao","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java",5,0,false,true,9
5870922754b9585f7d3592dcd0714a4da65d9d80,2025-09-02 12:26:50 +0800,"fengyubiao","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ReadEntryProcessor.java",1,1,false,true,9
5870922754b9585f7d3592dcd0714a4da65d9d80,2025-09-02 12:26:50 +0800,"fengyubiao","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ReadEntryProcessorV3.java",3,2,false,true,9
5870922754b9585f7d3592dcd0714a4da65d9d80,2025-09-02 12:26:50 +0800,"fengyubiao","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/WriteEntryProcessor.java",2,2,false,true,9
5870922754b9585f7d3592dcd0714a4da65d9d80,2025-09-02 12:26:50 +0800,"fengyubiao","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/WriteEntryProcessorV3.java",2,2,false,true,9
5870922754b9585f7d3592dcd0714a4da65d9d80,2025-09-02 12:26:50 +0800,"fengyubiao","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/WriteLacProcessorV3.java",4,0,false,true,9
5870922754b9585f7d3592dcd0714a4da65d9d80,2025-09-02 12:26:50 +0800,"fengyubiao","bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java",113,0,false,true,9
417ff1651fed3d37abc4b3d4e57f8eac950dce9e,2025-08-12 16:37:25 +0800,"Wenzhi Feng","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java",7,0,false,false,3
417ff1651fed3d37abc4b3d4e57f8eac950dce9e,2025-08-12 16:37:25 +0800,"Wenzhi Feng","bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java",19,0,false,false,3
417ff1651fed3d37abc4b3d4e57f8eac950dce9e,2025-08-12 16:37:25 +0800,"Wenzhi Feng","bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/GcLedgersTest.java",48,0,false,false,3
e80d0318cfdebbc79f37d9120de8df28c8c1c13a,2025-08-12 10:18:44 +0800,"Yong Zhang","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/DefaultEntryLogger.java",1,1,false,false,2
e80d0318cfdebbc79f37d9120de8df28c8c1c13a,2025-08-12 10:18:44 +0800,"Yong Zhang","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java",4,0,false,false,2
17b4ddc733be04f0a63d86ffc3229c7c8176f95a,2025-07-06 16:39:01 +0800,"StevenLuMT","tests/integration-tests-utils/src/main/java/org/apache/bookkeeper/tests/integration/utils/BookKeeperClusterUtils.java",2,2,false,false,1
23289b749c050594ca89b55cb90d12874f7e0d7b,2025-06-06 09:29:08 +0800,"ken","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/CompletionValue.java",1,1,false,true,1
87ca7f33721592a12e86e0bb7151980249aeceaa,2025-06-03 05:12:51 +0800,"ken","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/AddCompletion.java",151,0,false,true,14
87ca7f33721592a12e86e0bb7151980249aeceaa,2025-06-03 05:12:51 +0800,"ken","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BatchedReadCompletion.java",98,0,false,true,14
87ca7f33721592a12e86e0bb7151980249aeceaa,2025-06-03 05:12:51 +0800,"ken","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/CompletionKey.java",34,0,false,true,14
87ca7f33721592a12e86e0bb7151980249aeceaa,2025-06-03 05:12:51 +0800,"ken","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/CompletionValue.java",179,0,false,true,14
87ca7f33721592a12e86e0bb7151980249aeceaa,2025-06-03 05:12:51 +0800,"ken","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/EntryCompletionKey.java",82,0,false,true,14
87ca7f33721592a12e86e0bb7151980249aeceaa,2025-06-03 05:12:51 +0800,"ken","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ForceLedgerCompletion.java",70,0,false,true,14
87ca7f33721592a12e86e0bb7151980249aeceaa,2025-06-03 05:12:51 +0800,"ken","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/GetBookieInfoCompletion.java",84,0,false,true,14
87ca7f33721592a12e86e0bb7151980249aeceaa,2025-06-03 05:12:51 +0800,"ken","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/GetListOfEntriesOfLedgerCompletion.java",84,0,false,true,14
87ca7f33721592a12e86e0bb7151980249aeceaa,2025-06-03 05:12:51 +0800,"ken","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java",37,912,false,true,14
87ca7f33721592a12e86e0bb7151980249aeceaa,2025-06-03 05:12:51 +0800,"ken","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ReadCompletion.java",127,0,false,true,14
87ca7f33721592a12e86e0bb7151980249aeceaa,2025-06-03 05:12:51 +0800,"ken","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ReadLacCompletion.java",87,0,false,true,14
87ca7f33721592a12e86e0bb7151980249aeceaa,2025-06-03 05:12:51 +0800,"ken","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/StartTLSCompletion.java",75,0,false,true,14
87ca7f33721592a12e86e0bb7151980249aeceaa,2025-06-03 05:12:51 +0800,"ken","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/TxnCompletionKey.java",51,0,false,true,14
87ca7f33721592a12e86e0bb7151980249aeceaa,2025-06-03 05:12:51 +0800,"ken","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/WriteLacCompletion.java",76,0,false,true,14
1ba40429098632af22fef5adeb750660ec819498,2025-05-30 10:10:16 +0800,"Yong Zhang","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/DefaultEntryLogger.java",4,0,false,true,4
1ba40429098632af22fef5adeb750660ec819498,2025-05-30 10:10:16 +0800,"Yong Zhang","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLoggerAllocator.java",1,0,false,true,4
1ba40429098632af22fef5adeb750660ec819498,2025-05-30 10:10:16 +0800,"Yong Zhang","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java",2,1,false,true,4
1ba40429098632af22fef5adeb750660ec819498,2025-05-30 10:10:16 +0800,"Yong Zhang","bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/DefaultEntryLogTest.java",40,0,false,true,4
37b63c927a8be55e17c3e31dded44d0f6221ce5a,2025-05-28 10:07:27 +0800,"Yan Zhao","bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java",5,0,false,true,1
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-common/src/main/java/org/apache/bookkeeper/common/conf/ComponentConfiguration.java",134,5,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-common/src/main/java/org/apache/bookkeeper/common/conf/ConcurrentConfiguration.java",12,5,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-common/src/main/java/org/apache/bookkeeper/common/conf/ConfigDef.java",2,2,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-common/src/main/java/org/apache/bookkeeper/common/conf/ConfigKey.java",2,2,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-common/src/main/java/org/apache/bookkeeper/common/conf/ConfigurationUtil.java",77,0,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-common/src/main/java/org/apache/bookkeeper/common/net/ServiceURI.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/OrderedExecutor.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/ReflectionUtils.java",2,2,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-common/src/test/java/org/apache/bookkeeper/common/conf/ConfigKeyTest.java",8,3,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-common/src/test/java/org/apache/bookkeeper/common/testing/util/TimedOutTestsListener.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-common/src/test/java/org/apache/bookkeeper/test/TestStatsProvider.java",2,2,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/HttpServerLoader.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieResources.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java",5,5,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedStorageRegenerateIndexOp.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/storage/ldb/LedgersIndexCheckOp.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/storage/ldb/LocationsIndexRebuildOp.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/storage/ldb/SingleDirectoryDbLedgerStorage.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java",11,7,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/Configurable.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/UncheckedConfigurationException.java",2,2,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/feature/CacheableFeatureProvider.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManagerFactory.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LongZkLedgerIdGenerator.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MetadataDrivers.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerAuditorManager.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerIdGenerator.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/zk/ZKMetadataDriverBase.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/net/AbstractDNSToSwitchMapping.java",2,2,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/net/ScriptBasedMapping.java",2,2,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/server/Main.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/server/http/service/ListUnderReplicatedLedgerService.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/cli/commands/autorecovery/ListUnderReplicatedCommand.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/cli/commands/bookie/LedgerCommand.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/cli/commands/bookie/ListLedgersCommand.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/cli/commands/bookie/ReadLogCommand.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/cli/commands/bookies/DecommissionCommand.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/cli/commands/cookie/CookieCommand.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/cli/helpers/BookieCommand.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/cli/helpers/BookieShellCommand.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/cli/helpers/ClientCommand.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EventLoopUtil.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CreateNewLogTest.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/GcOverreplicatedLedgerTest.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorageTest.java",2,2,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestWeightedRandomSelection.java",2,2,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/test/java/org/apache/bookkeeper/conf/AbstractConfigurationTest.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/test/java/org/apache/bookkeeper/conf/TestServerConfiguration.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/TestMetaStore.java",2,2,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestLedgerUnderreplicationManager.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/test/java/org/apache/bookkeeper/server/TestBookieBoot.java",5,2,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConfigurationTest.java",8,2,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/EtcdLedgerManagerFactory.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/EtcdMetadataDriverBase.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","metadata-drivers/etcd/src/test/java/org/apache/bookkeeper/metadata/etcd/Etcd64bitIdGeneratorTest.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","metadata-drivers/etcd/src/test/java/org/apache/bookkeeper/metadata/etcd/EtcdClusterTest.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","metadata-drivers/etcd/src/test/java/org/apache/bookkeeper/metadata/etcd/EtcdCookieTest.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","metadata-drivers/etcd/src/test/java/org/apache/bookkeeper/metadata/etcd/EtcdLayoutManagerTest.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","metadata-drivers/etcd/src/test/java/org/apache/bookkeeper/metadata/etcd/EtcdLedgerManagerTest.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","metadata-drivers/etcd/src/test/java/org/apache/bookkeeper/metadata/etcd/EtcdRegistrationTest.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","metadata-drivers/etcd/src/test/java/org/apache/bookkeeper/metadata/etcd/helpers/HelpersTest.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","metadata-drivers/etcd/src/test/java/org/apache/bookkeeper/metadata/etcd/testing/EtcdTestBase.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","stats/bookkeeper-stats-api/src/main/java/org/apache/bookkeeper/stats/CachingStatsProvider.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","stats/bookkeeper-stats-api/src/main/java/org/apache/bookkeeper/stats/NullStatsProvider.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","stats/bookkeeper-stats-api/src/main/java/org/apache/bookkeeper/stats/Stats.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","stats/bookkeeper-stats-api/src/main/java/org/apache/bookkeeper/stats/StatsProvider.java",2,2,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","stats/bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/codahale/CodahaleMetricsProvider.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","stats/bookkeeper-stats-providers/otel-metrics-provider/src/main/java/org/apache/bookkeeper/stats/otel/OtelMetricsProvider.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","stats/bookkeeper-stats-providers/prometheus-metrics-provider/src/main/java/org/apache/bookkeeper/stats/prometheus/PrometheusMetricsProvider.java",2,2,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","stats/bookkeeper-stats-providers/prometheus-metrics-provider/src/test/java/org/apache/bookkeeper/stats/prometheus/TestPrometheusMetricsProvider.java",1,1,false,false,137
5b0ae75aae268172ac015e9ce72fc11a67f708b0,2025-05-26 19:39:15 +0300,"Lari Hotari","stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/utils/NetUtils.java",1,1,false,false,137
