ID, Size, Predicted, Actual
0,78,9.355241928029032E-4,NO
1,87,2.342097114776409E-4,NO
2,198,9.355241928029032E-4,NO
3,175,9.355241928029032E-4,NO
4,68,3.1223086363653E-4,NO
5,105,9.355241928029032E-4,NO
6,58,1.0412030064069818E-4,NO
7,196,9.355241928029032E-4,NO
8,87,9.355241928029032E-4,YES
9,132,9.355241928029032E-4,YES
10,64,9.371022200392598E-5,NO
11,134,9.355241928029032E-4,YES
12,432,0.9999062897779961,NO
13,174,9.355241928029032E-4,NO
14,246,9.355241928029032E-4,NO
15,107,3.1223086363653E-4,NO
16,121,9.355241928029032E-4,NO
17,110,9.355241928029032E-4,NO
18,58,9.355241928029032E-4,NO
19,37,7.809429108105646E-5,NO
20,77,4.6820010893042896E-4,NO
21,142,9.355241928029032E-4,NO
22,114,4.6820010893042896E-4,NO
23,59,9.355241928029032E-4,NO
24,64,9.371022200392598E-5,NO
25,164,9.355241928029032E-4,NO
26,70,9.355241928029032E-4,NO
27,32,2.466399081711417E-5,NO
28,148,9.355241928029032E-4,NO
29,156,2.342097114776409E-4,NO
30,119,9.355241928029032E-4,NO
31,118,9.355241928029032E-4,NO
32,230,0.9999062897779961,NO
33,156,2.342097114776409E-4,NO
34,85,1.561641910985208E-4,NO
35,48,1.1713228925849236E-4,YES
36,146,9.355241928029032E-4,NO
37,113,9.355241928029032E-4,NO
38,147,9.355241928029032E-4,NO
39,125,2.342097114776409E-4,NO
40,252,9.355241928029032E-4,NO
41,368,9.355241928029032E-4,NO
42,106,1.8738532416719605E-4,NO
43,181,3.1223086363653E-4,NO
44,263,9.355241928029032E-4,YES
45,594,0.9999062897779961,YES
46,39,9.355241928029032E-4,YES
47,39,9.355241928029032E-4,NO
48,39,9.355241928029032E-4,NO
49,24,9.355241928029032E-4,NO
50,62,9.355241928029032E-4,NO
51,77,9.355241928029032E-4,YES
52,77,9.355241928029032E-4,NO
53,54,9.355241928029032E-4,NO
54,90,4.6820010893042896E-4,YES
55,58,9.355241928029032E-4,NO
56,24,9.355241928029032E-4,NO
57,64,9.355241928029032E-4,NO
58,216,9.355241928029032E-4,YES
59,36,9.355241928029032E-4,NO
60,36,9.355241928029032E-4,NO
61,208,0.9999062897779961,NO
62,74,9.355241928029032E-4,NO
63,71,9.355241928029032E-4,YES
64,56,9.355241928029032E-4,YES
65,44,9.355241928029032E-4,YES
66,55,9.355241928029032E-4,YES
67,36,9.355241928029032E-4,YES
68,43,0.9999062897779961,YES
69,81,9.355241928029032E-4,YES
70,75,0.9999062897779961,YES
71,81,9.355241928029032E-4,YES
72,88,0.9999062897779961,YES
73,42,0.9999062897779961,YES
74,82,0.9999062897779961,NO
75,55,9.355241928029032E-4,YES
76,48,9.355241928029032E-4,NO
77,72,9.355241928029032E-4,NO
78,113,9.355241928029032E-4,YES
79,55,0.9999062897779961,YES
80,35,0.9999062897779961,YES
81,47,9.355241928029032E-4,YES
82,101,9.355241928029032E-4,YES
83,109,9.355241928029032E-4,NO
84,28,9.355241928029032E-4,YES
85,54,9.355241928029032E-4,YES
86,158,9.355241928029032E-4,YES
87,52,9.355241928029032E-4,YES
88,53,9.355241928029032E-4,YES
89,81,9.355241928029032E-4,YES
90,83,9.355241928029032E-4,YES
91,63,9.355241928029032E-4,YES
92,48,9.355241928029032E-4,YES
93,55,9.355241928029032E-4,YES
94,149,9.355241928029032E-4,YES
95,263,9.355241928029032E-4,YES
96,179,9.355241928029032E-4,YES
97,37,9.355241928029032E-4,YES
98,25,9.355241928029032E-4,YES
99,30,9.355241928029032E-4,YES
100,36,9.355241928029032E-4,YES
101,30,9.355241928029032E-4,YES
102,27,9.355241928029032E-4,YES
103,37,9.355241928029032E-4,YES
104,33,9.355241928029032E-4,YES
105,31,9.355241928029032E-4,YES
106,56,9.355241928029032E-4,YES
107,101,9.355241928029032E-4,YES
108,139,9.355241928029032E-4,YES
109,85,9.355241928029032E-4,YES
110,95,9.355241928029032E-4,YES
111,60,9.355241928029032E-4,YES
112,35,9.355241928029032E-4,YES
113,26,9.355241928029032E-4,YES
114,69,9.355241928029032E-4,YES
115,64,0.9999062897779961,YES
116,39,9.355241928029032E-4,YES
