ID, Size, Predicted, Actual
0,111,1.1672123528965885E-8,NO
1,22,1.15885642203834E-8,NO
2,75,1.1640690902362041E-8,NO
3,131,1.1688199721724793E-8,NO
4,74,1.1640690902362041E-8,NO
5,84,1.165009867298359E-8,NO
6,70,1.1635859322618095E-8,NO
7,57,1.162594131215009E-8,NO
8,70,1.1635859322618095E-8,NO
9,59,1.162594131215009E-8,NO
10,88,1.1654674654305538E-8,NO
11,40,1.1610428838428615E-8,NO
12,99,1.1663570299124927E-8,NO
13,187,1.172234824768928E-8,NO
14,196,1.1728137242716474E-8,NO
15,192,1.1725286236603115E-8,NO
16,97,1.1659165229717013E-8,NO
17,98,1.1663570299124927E-8,NO
18,96,1.1659165229717013E-8,NO
19,173,1.1716211586340823E-8,NO
20,141,1.1695721249414277E-8,NO
21,142,1.1695721249414277E-8,NO
22,188,1.1725286236603115E-8,NO
23,90,1.1654674654305538E-8,NO
24,110,1.1672123528965885E-8,NO
25,62,1.1630942756067551E-8,NO
26,61,1.1630942756067551E-8,NO
27,120,1.1680333580766598E-8,NO
28,116,1.1676271498632254E-8,NO
29,58,1.162594131215009E-8,NO
30,74,1.1640690902362041E-8,NO
31,49,2.3893089631101782E-8,NO
32,106,6.278491196933758E-8,NO
33,61,2.7915804506426838E-8,NO
34,109,5.0076585990436914E-6,NO
35,49,2.0278555048145693E-8,NO
36,77,1.1645437387721701E-8,NO
37,65,1.1630942756067551E-8,NO
38,74,1.1640690902362041E-8,NO
39,83,1.165009867298359E-8,NO
40,128,1.1684309684715325E-8,NO
41,72,1.1640690902362041E-8,NO
42,76,1.1640690902362041E-8,NO
43,69,1.1635859322618095E-8,NO
44,83,1.165009867298359E-8,NO
45,65,1.1630942756067551E-8,NO
46,88,1.1654674654305538E-8,NO
47,40,1.1610428838428615E-8,NO
48,86,1.165009867298359E-8,NO
49,89,1.1654674654305538E-8,NO
50,49,1.1615684239255573E-8,NO
51,102,1.1663570299124927E-8,NO
52,94,1.1659165229717013E-8,NO
53,72,1.1640690902362041E-8,NO
54,60,1.162594131215009E-8,NO
55,76,1.1640690902362041E-8,NO
56,92,1.1654674654305538E-8,NO
57,96,1.1659165229717013E-8,NO
58,70,1.1635859322618095E-8,NO
59,86,1.165009867298359E-8,NO
60,101,1.1663570299124927E-8,NO
61,169,1.1713013051180898E-8,NO
62,115,1.1676271498632254E-8,NO
63,153,1.1702897491883659E-8,NO
64,58,1.162594131215009E-8,NO
65,47,1.1615684239255573E-8,NO
66,49,1.1615684239255573E-8,NO
67,58,1.162594131215009E-8,NO
68,70,1.1635859322618095E-8,NO
69,141,1.1695721249414277E-8,NO
70,93,1.1659165229717013E-8,NO
71,273,1.1760425638784114E-8,NO
72,96,1.1659165229717013E-8,NO
73,50,1.1615684239255573E-8,NO
74,241,1.1749872184903716E-8,NO
75,195,1.1728137242716474E-8,NO
76,131,1.1688199721724793E-8,NO
77,170,1.1713013051180898E-8,NO
78,161,1.1706355929535061E-8,NO
79,102,1.1663570299124927E-8,NO
80,150,1.1699352572105505E-8,NO
81,65,1.1630942756067551E-8,NO
82,88,1.1654674654305538E-8,NO
83,40,1.1610428838428615E-8,NO
84,57,1.162594131215009E-8,NO
85,39,1.1605089016525787E-8,NO
86,85,1.165009867298359E-8,NO
87,93,1.1659165229717013E-8,NO
88,87,1.165009867298359E-8,NO
89,81,1.1645437387721701E-8,NO
90,95,1.1659165229717013E-8,NO
91,66,1.1630942756067551E-8,NO
92,94,1.1659165229717013E-8,NO
93,76,1.1640690902362041E-8,NO
94,116,1.1676271498632254E-8,NO
95,56,1.162594131215009E-8,NO
96,48,1.1615684239255573E-8,NO
97,71,1.1635859322618095E-8,NO
98,45,1.1615684239255573E-8,NO
99,45,1.1615684239255573E-8,NO
100,30,1.1599664892231264E-8,NO
101,74,1.1640690902362041E-8,NO
102,299,1.1766806953825647E-8,NO
103,82,1.165009867298359E-8,NO
104,197,1.1728137242716474E-8,NO
105,173,1.1716211586340823E-8,NO
106,84,1.165009867298359E-8,NO
107,75,1.1640690902362041E-8,NO
108,65,1.1630942756067551E-8,NO
109,96,1.1659165229717013E-8,NO
110,193,1.1728137242716474E-8,NO
111,157,0.08446857447153397,NO
112,88,1.1654674654305538E-8,NO
113,67,1.1635859322618095E-8,NO
114,92,1.1654674654305538E-8,NO
115,56,1.162594131215009E-8,NO
116,101,1.1663570299124927E-8,NO
117,136,1.1692003604940355E-8,NO
118,105,1.166788976431738E-8,NO
119,377,1.1772976028588639E-8,NO
120,174,1.1716211586340823E-8,NO
121,244,1.1749872184903716E-8,NO
122,101,1.1663570299124927E-8,NO
123,113,1.1672123528965885E-8,NO
124,110,1.1672123528965885E-8,NO
125,58,1.162594131215009E-8,NO
126,37,1.1605089016525787E-8,NO
127,77,1.1645437387721701E-8,NO
128,142,1.1695721249414277E-8,NO
129,118,1.1676271498632254E-8,NO
130,80,1.1645437387721701E-8,NO
131,59,1.162594131215009E-8,NO
132,69,1.1635859322618095E-8,NO
133,95,1.1659165229717013E-8,NO
134,97,1.1659165229717013E-8,NO
