ID, Size, Predicted, Actual
0,78,4.247366632687733E-5,NO
1,302,8.494011721736176E-5,NO
2,87,0.6666619471031319,NO
3,198,0.8333238942062637,NO
4,175,4.247366632687733E-5,NO
5,65,2.8316579357213647E-5,NO
6,105,4.247366632687733E-5,NO
7,58,0.30000339812423543,NO
8,196,8.494011721736176E-5,NO
9,106,2.8316579357213647E-5,NO
10,130,8.494011721736176E-5,NO
11,64,0.5624993362996316,NO
12,132,0.5999966019334998,NO
13,62,2.8316579357213647E-5,NO
14,108,0.9999946903970521,NO
15,432,0.9999830096674992,NO
16,174,8.494011721736176E-5,NO
17,246,4.247366632687733E-5,NO
18,106,2.8316579357213647E-5,NO
19,121,8.494011721736176E-5,NO
20,110,2.8316579357213647E-5,NO
21,58,0.30000339812423543,NO
22,37,0.666665722732576,NO
23,77,4.247366632687733E-5,NO
24,142,1.699033250080704E-5,NO
25,114,2.8316579357213647E-5,NO
26,80,0.8076902969468842,NO
27,59,1.0619093129446745E-5,NO
28,69,0.5555545067537592,NO
29,95,0.7692272504492729,NO
30,64,0.5624993362996316,NO
31,164,4.247366632687733E-5,NO
32,70,0.799996601856519,NO
33,32,0.6065570802456155,NO
34,148,8.494011721736176E-5,NO
35,156,2.8316579357213647E-5,NO
36,119,8.494011721736176E-5,NO
37,116,4.247366632687733E-5,NO
38,93,2.1237735207917428E-5,NO
39,229,8.494011721736176E-5,YES
40,123,8.494011721736176E-5,NO
41,201,8.494011721736176E-5,NO
42,180,8.494011721736176E-5,NO
43,156,2.8316579357213647E-5,NO
44,98,0.9999858413093957,NO
45,85,2.1237735207917428E-5,NO
46,48,0.8571406899481174,NO
47,145,0.9999716834206428,NO
48,145,0.9999716834206428,NO
49,113,1.2136069612495298E-5,NO
50,146,0.9999716834206428,NO
51,113,1.2136069612495298E-5,NO
52,147,4.247366632687733E-5,NO
53,125,0.6428554091118716,NO
54,252,4.247366632687733E-5,NO
55,368,4.247366632687733E-5,NO
56,106,2.8316579357213647E-5,NO
57,181,4.247366632687733E-5,NO
58,260,8.494011721736176E-5,NO
59,610,0.9999915046894113,YES
60,39,0.30000339812423543,NO
61,39,0.30000339812423543,NO
62,39,0.30000339812423543,NO
63,24,4.9972764843160486E-6,NO
64,62,2.8316579357213647E-5,NO
65,77,4.247366632687733E-5,NO
66,77,4.247366632687733E-5,NO
67,54,8.494011721736176E-5,NO
68,92,2.1237735207917428E-5,NO
69,58,0.30000339812423543,NO
70,24,4.9972764843160486E-6,NO
71,64,0.5624993362996316,NO
72,216,0.4999999999999999,NO
73,36,0.5,NO
74,36,0.5,NO
75,208,8.494011721736176E-5,NO
76,39,0.30000339812423543,NO
77,47,0.7222211734055758,NO
78,74,0.9166607671287184,NO
79,71,0.6428554091118716,NO
80,56,0.8695624873030824,NO
81,44,0.20000339814348095,NO
82,55,0.8571399675557156,NO
83,53,0.6785703449740587,NO
84,221,0.9999787622647921,NO
85,44,0.20000339814348095,NO
86,171,0.9230713935631432,NO
87,511,4.247366632687733E-5,NO
88,122,8.494011721736176E-5,NO
89,132,0.5999966019334998,NO
90,115,2.8316579357213647E-5,NO
91,201,8.494011721736176E-5,NO
92,116,4.247366632687733E-5,NO
93,225,8.494011721736176E-5,NO
94,42,0.5999994336395456,NO
95,44,0.20000339814348095,NO
96,94,0.7931017310120372,NO
97,136,4.247366632687733E-5,NO
98,27,2.1237735207917428E-5,NO
99,47,0.7222211734055758,NO
100,60,1.4158690604292915E-5,NO
101,58,0.30000339812423543,NO
102,56,0.8695624873030824,NO
103,205,2.8316579357213647E-5,NO
104,44,0.20000339814348095,NO
105,49,0.7142831136678074,NO
106,30,1.2136069612495298E-5,NO
107,39,0.30000339812423543,NO
108,80,0.8076902969468842,NO
109,29,5.309602947891558E-6,NO
110,49,0.7142831136678074,NO
111,78,4.247366632687733E-5,NO
112,45,2.1237735207917428E-5,NO
113,31,0.619999592219549,NO
114,30,1.2136069612495298E-5,NO
115,36,0.5,NO
116,43,0.7142839805334293,NO
117,60,1.4158690604292915E-5,NO
118,85,2.1237735207917428E-5,NO
119,92,2.1237735207917428E-5,NO
120,156,2.8316579357213647E-5,NO
121,98,0.9999858413093957,NO
122,131,8.494011721736176E-5,NO
123,194,2.8316579357213647E-5,NO
124,201,8.494011721736176E-5,NO
125,69,0.5555545067537592,NO
126,68,2.8316579357213647E-5,NO
127,52,5.309602947891558E-6,NO
128,50,0.7999983009186367,NO
129,202,2.8316579357213647E-5,NO
130,73,4.247366632687733E-5,NO
131,42,0.5999994336395456,NO
132,35,0.28571688633219255,NO
133,125,0.6428554091118716,NO
134,65,2.8316579357213647E-5,NO
135,48,0.8571406899481174,NO
136,89,0.6666635202612775,NO
137,153,0.4999999999999999,NO
138,40,0.39393994001724825,NO
139,64,0.5624993362996316,NO
140,99,0.7999898058004995,NO
141,73,4.247366632687733E-5,NO
142,72,0.6999988672790911,NO
143,51,0.6315777707231356,NO
144,36,0.5,NO
145,31,0.619999592219549,NO
146,61,0.18182309646826225,NO
147,74,0.9166607671287184,NO
148,101,2.1237735207917428E-5,NO
149,86,0.5999966019334998,NO
150,106,2.8316579357213647E-5,NO
151,91,8.494011721736176E-5,NO
152,58,0.30000339812423543,NO
153,106,2.8316579357213647E-5,NO
154,143,0.9999150598827825,NO
155,52,5.309602947891558E-6,NO
156,88,0.9999787622647921,NO
157,66,0.33333805289686813,NO
158,44,0.20000339814348095,NO
159,158,4.247366632687733E-5,NO
160,51,0.6315777707231356,NO
161,36,0.5,NO
162,63,1.699033250080704E-5,NO
163,36,0.5,NO
164,43,0.7142839805334293,NO
165,81,0.7142831136678074,NO
166,75,2.1237735207917428E-5,NO
167,81,0.7142831136678074,NO
168,88,0.9999787622647921,NO
169,42,0.5999994336395456,NO
170,82,8.494011721736176E-5,NO
171,55,0.8571399675557156,NO
172,48,0.8571406899481174,NO
173,72,0.6999988672790911,NO
174,113,1.2136069612495298E-5,NO
175,55,0.8571399675557156,NO
176,35,0.28571688633219255,NO
177,47,0.7222211734055758,NO
178,101,2.1237735207917428E-5,NO
179,109,4.247366632687733E-5,NO
180,28,0.6551715046534314,NO
181,54,8.494011721736176E-5,NO
182,158,4.247366632687733E-5,NO
183,52,5.309602947891558E-6,NO
184,53,0.6785703449740587,NO
185,81,0.7142831136678074,NO
186,83,0.5294114707484421,NO
187,63,1.699033250080704E-5,NO
188,48,0.8571406899481174,NO
189,55,0.8571399675557156,NO
190,149,2.8316579357213647E-5,NO
191,263,8.494011721736176E-5,NO
192,179,8.494011721736176E-5,NO
193,37,0.666665722732576,NO
194,25,0.04545805594600021,NO
195,30,1.2136069612495298E-5,NO
196,36,0.5,NO
197,30,1.2136069612495298E-5,NO
198,27,2.1237735207917428E-5,NO
199,37,0.666665722732576,NO
200,33,9.439216167489452E-6,NO
201,31,0.619999592219549,NO
202,56,0.8695624873030824,NO
203,101,2.1237735207917428E-5,NO
204,139,0.8888815472763141,NO
205,85,2.1237735207917428E-5,NO
206,95,0.7692272504492729,NO
207,60,1.4158690604292915E-5,NO
208,35,0.28571688633219255,NO
209,26,6.068108449234205E-6,NO
210,69,0.5555545067537592,NO
211,64,0.5624993362996316,NO
212,39,0.30000339812423543,NO
213,41,0.7692290098285236,NO
214,167,8.494011721736176E-5,NO
215,66,0.33333805289686813,NO
