RELEASE_ID,FILE_NAME,SIZE,LOC_ADDED,AVG_LOC_ADDED,MAX_LOC_ADDED,LOC_REMOVED,AVG_LOC_REMOVED,MAX_LOC_REMOVED,CHURN,AVG_CHURN,MAX_CHURN,NUMBER_OF_REVISIONS,NUMBER_OF_DEFECT_FIXES,NUMBER_OF_AUTHORS,IS_BUGGY
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,77,79,39.5,77,2,1.0,2,77,38.5,77,2,0,2,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,704,742,247.33333333333334,703,38,12.666666666666666,36,704,234.66666666666666,703,3,0,2,YES
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,63,67,33.5,63,4,2.0,4,63,31.5,63,2,0,2,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,37,37,37.0,37,0,0.0,0,37,37.0,37,1,0,1,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,64,65,32.5,64,1,0.5,1,64,32.0,64,2,0,2,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,124,127,63.5,124,3,1.5,3,124,62.0,124,2,0,2,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,160,167,41.75,159,7,1.75,3,160,40.0,159,4,0,2,YES
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,36,41,20.5,36,5,2.5,5,36,18.0,36,2,0,2,YES
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,58,60,30.0,57,2,1.0,2,58,29.0,57,2,0,2,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,62,62,62.0,62,0,0.0,0,62,62.0,62,1,0,1,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,130,142,35.5,129,12,3.0,8,130,32.5,129,4,0,2,YES
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,74,76,38.0,73,2,1.0,2,74,37.0,73,2,0,2,YES
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,83,86,28.666666666666668,82,3,1.0,2,83,27.666666666666668,82,3,0,2,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,74,74,74.0,74,0,0.0,0,74,74.0,74,1,0,1,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,48,50,25.0,48,2,1.0,2,48,24.0,48,2,0,2,NO
